season,week,pair_id,judge_id,judge_score,is_score_present
34,1,S34_Danielle Fishel __ Pasha Pashkov,1,6.0,True
34,1,S34_Elaine Hendrix __ Alan Bersten (Rashad Jennings week 9),1,6.0,True
34,1,S34_Baron Davis __ Britt Stewart,1,5.0,True
34,1,S34_Jordan Chiles __ Ezra Sosa (Apolo Anton Ohno week 9),1,5.0,True
34,1,S34_Andy Richter __ Emma Slater __ Kaitlyn Bristowe (week 9),1,5.0,True
34,1,S34_Robert Irwin __ Witney Carson (Xoshitl Gomez week 9),1,8.0,True
34,1,S34_Hilaria Baldwin __ Gleb Savchenko,1,7.0,True
34,1,S34_Lauren Jauregui __ Brandon Armstrong,1,7.0,True
34,1,S34_Scott Hoying __ Rylee Arnold,1,5.0,True
34,1,S34_Alix Earle __ Val Chmerkovskiy (Joey Graziadei week 9),1,7.0,True
34,1,S34_Jen Affleck __ Jan Ravnik,1,6.0,True
34,1,S34_Whitney Leavitt __ Mark Ballas,1,7.0,True
34,1,S34_Dylan Efron __ Daniella Karagach (Rumer Willis week 9),1,5.0,True
1,1,S1_John O'Hurley __ Charlotte Jorgensen,2,7.0,True
1,1,S1_Kelly Monaco __ Alec Mazo,2,4.0,True
1,1,S1_Evander Holyfield __ Edyta Sliwinska,2,7.0,True
1,1,S1_Rachel Hunter __ Jonathan Roberts,2,6.0,True
1,1,S1_Joey McIntyre __ Ashly DelGrosso,2,7.0,True
1,1,S1_Trista Sutter __ Louis van Amstel,2,6.0,True
2,1,S2_Tatum O'Neal __ Nick Kosovich,2,8.0,True
2,1,S2_Tia Carrere __ Maksim Chmerkoskiy,2,7.0,True
2,1,S2_George Hamilton __ Edyta Sliwinska,2,5.0,True
2,1,S2_Lisa Rinna __ Louis van Amstel,2,7.0,True
2,1,S2_Stacy Keibler __ Tony Dovolani,2,6.0,True
2,1,S2_Jerry Rice __ Anna Trebunskaya,2,7.0,True
2,1,S2_Giselle Fernandez __ Jonathan Roberts,2,8.0,True
2,1,S2_Master P __ Ashly DelGrosso,2,4.0,True
2,1,S2_Drew Lachey __ Cheryl Burke,2,8.0,True
2,1,S2_Kenny Mayne __ Andrea Hale,2,5.0,True
3,1,S3_Harry Hamlin __ Ashly DelGrosso,2,6.0,True
3,1,S3_Vivica A. Fox __ Nick Kosovich,2,8.0,True
3,1,S3_Monique Coleman __ Louis van Amstel,2,6.0,True
3,1,S3_Joey Lawrence __ Edyta Sliwinska,2,7.0,True
3,1,S3_Mario Lopez __ Karina Smirnoff,2,8.0,True
3,1,S3_Emmitt Smith __ Cheryl Burke,2,8.0,True
3,1,S3_Shanna Moakler __ Jesse DeSoto,2,5.0,True
3,1,S3_Willa Ford __ Maksim Chmerkoskiy,2,7.0,True
3,1,S3_Sara Evans __ Tony Dovolani,2,5.0,True
3,1,S3_Jerry Springer __ Kym Johnson,2,5.0,True
3,1,S3_Tucker Carlson __ Elena Grinenko,2,4.0,True
4,1,S4_John Ratzenberger __ Edyta Sliwinska,2,5.0,True
4,1,S4_Ian Ziering __ Cheryl Burke,2,7.0,True
4,1,S4_Clyde Drexler __ Elena Grinenko,2,5.0,True
4,1,S4_Laila Ali __ Maksim Chmerkoskiy,2,8.0,True
4,1,S4_Apolo Anton Ohno __ Julianne Hough,2,7.0,True
4,1,S4_Shandi Finnessey __ Brian Fortuna,2,6.0,True
4,1,S4_Paulina Porizkova __ Alec Mazo,2,6.0,True
4,1,S4_Heather Mills __ Jonathan Roberts,2,6.0,True
4,1,S4_Billy Ray Cyrus __ Karina Smirnoff,2,4.0,True
4,1,S4_Joey Fatone __ Kym Johnson,2,8.0,True
4,1,S4_Leeza Gibbons __ Tony Dovolani,2,5.0,True
5,1,S5_Cameron Mathison __ Edyta Sliwinska,2,7.0,True
5,1,S5_Jane Seymour __ Tony Dovolani,2,8.0,True
5,1,S5_Sabrina Bryan __ Mark Ballas,2,8.0,True
5,1,S5_Jennie Garth __ Derek Hough,2,7.0,True
5,1,S5_Floyd Mayweather Jr. __ Karina Smirnoff,2,6.0,True
5,1,S5_Josie Maran __ Alec Mazo,2,5.0,True
5,1,S5_Albert Reed __ Anna Trebunskaya,2,7.0,True
5,1,S5_Helio Castroneves __ Julianne Hough,2,9.0,True
5,1,S5_Mel B __ Maksim Chmerkoskiy,2,8.0,True
5,1,S5_Wayne Newton __ Cheryl Burke,2,7.0,True
5,1,S5_Marie Osmond __ Jonathan Roberts,2,7.0,True
5,1,S5_Mark Cuban __ Kym Johnson,2,7.0,True
6,1,S6_Cristian de la Fuente __ Cheryl Burke,2,7.0,True
6,1,S6_Steve Guttenberg __ Anna Trebunskaya,2,6.0,True
6,1,S6_Priscilla Presley __ Louis van Amstel,2,8.0,True
6,1,S6_Marlee Matlin __ Fabian Sanchez,2,7.0,True
6,1,S6_Shannon Elizabeth __ Derek Hough,2,7.0,True
6,1,S6_Marissa Jaret Winokur __ Tony Dovolani,2,6.0,True
6,1,S6_Jason Taylor __ Edyta Sliwinska,2,8.0,True
6,1,S6_Kristi Yamaguchi __ Mark Ballas,2,9.0,True
6,1,S6_Monica Seles __ Jonathan Roberts,2,5.0,True
6,1,S6_Penn Jillette __ Kym Johnson,2,6.0,True
6,1,S6_Adam Carolla __ Julianne Hough,2,5.0,True
6,1,S6_Mario __ Karina Smirnoff,2,8.0,True
7,1,S7_Ted McGinley __ Inna Brayer,2,6.0,True
7,1,S7_Cloris Leachman __ Corky Ballas,2,5.0,True
7,1,S7_Susan Lucci __ Tony Dovolani,2,6.0,True
7,1,S7_Cody Linley __ Julianne Hough,2,6.5,True
7,1,S7_Misty May-Treanor __ Maksim Chmerkoskiy,2,7.5,True
7,1,S7_Maurice Greene __ Cheryl Burke,2,6.5,True
7,1,S7_Warren Sapp __ Kym Johnson,2,7.0,True
7,1,S7_Jeffrey Ross __ Edyta Sliwinska,2,4.0,True
7,1,S7_Toni Braxton __ Alec Mazo,2,7.0,True
7,1,S7_Lance Bass __ Lacey Schwimmer,2,6.0,True
7,1,S7_Kim Kardashian __ Mark Ballas,2,6.5,True
7,1,S7_Rocco DiSpirito __ Karina Smirnoff,2,5.5,True
7,1,S7_Brooke Burke __ Derek Hough,2,8.0,True
8,1,S8_Gilles Marini __ Cheryl Burke,2,8.0,True
8,1,S8_Denise Richards __ Maksim Chmerkoskiy,2,6.0,True
8,1,S8_David Alan Grier __ Kym Johnson,2,7.0,True
8,1,S8_Lawrence Taylor __ Edyta Sliwinska,2,5.0,True
8,1,S8_Ty Murray __ Chelsie Hightower,2,4.0,True
8,1,S8_Shawn Johnson __ Mark Ballas,2,8.0,True
8,1,S8_Steve Wozniak __ Karina Smirnoff,2,4.0,True
8,1,S8_Belinda Carlisle __ Jonathan Roberts,2,6.0,True
8,1,S8_Chuck Wicks __ Julianne Hough,2,7.0,True
8,1,S8_Lil' Kim __ Derek Hough,2,7.0,True
8,1,S8_Steve-O __ Lacey Schwimmer,2,5.0,True
8,1,S8_Holly Madison __ Dmitry Chaplin,2,6.0,True
8,1,S8_Melissa Rycroft __ Tony Dovolani,2,7.0,True
9,1,S9_Ashley Hamiliton __ Edyta Sliwinska,2,7.3333,True
9,1,S9_Debi Mazar __ Maksim Chmerkoskiy,2,7.0,True
9,1,S9_Melissa Joan Hart __ Mark Ballas,2,8.0,True
9,1,S9_Mark Dacascos __ Lacey Schwimmer,2,9.6666,True
9,1,S9_Chuck Liddell __ Anna Trebunskaya,2,7.0,True
9,1,S9_Natalie Coughlin __ Alec Mazo,2,8.6666,True
9,1,S9_Louie Vito __ Chelsie Hightower,2,9.6666,True
9,1,S9_Michael Irvin __ Anna Demidova,2,6.0,True
9,1,S9_Joanna Krupa __ Derek Hough,2,11.3333,True
9,1,S9_Kathy Ireland __ Tony Dovolani,2,6.3333,True
9,1,S9_Tom DeLay __ Cheryl Burke,2,6.3333,True
9,1,S9_Macy Gray __ Jonathan Roberts,2,5.3333,True
9,1,S9_Aaron Carter __ Karina Smirnoff,2,11.3333,True
9,1,S9_Mya __ Dmitry Chaplin,2,8.3333,True
9,1,S9_Donny Osmond __ Kym Johnson,2,9.3333,True
9,1,S9_Kelly Osbourne __ Louis van Amstel,2,10.6666,True
10,1,S10_Aiden Turner __ Edyta Sliwinska,2,5.0,True
10,1,S10_Shannen Doherty __ Mark Ballas,2,6.0,True
10,1,S10_Niecy Nash __ Louis van Amstel,2,5.0,True
10,1,S10_Buzz Aldrin __ Ashly DelGrosso,2,4.0,True
10,1,S10_Chad Ochocinco __ Cheryl Burke,2,6.0,True
10,1,S10_Evan Lysacek __ Anna Trebunskaya,2,7.0,True
10,1,S10_Pamela Anderson __ Damian Whitewood,2,6.0,True
10,1,S10_Nicole Scherzinger __ Derek Hough,2,7.0,True
10,1,S10_Erin Andrews __ Maksim Chmerkoskiy,2,7.0,True
10,1,S10_Kate Gosselin __ Tony Dovolani,2,5.0,True
10,1,S10_Jake Pavelka __ Chelsie Hightower,2,6.0,True
11,1,S11_David Hasselhoff __ Kym Johnson,2,5.0,True
11,1,S11_Florence Henderson __ Corky Ballas,2,6.0,True
11,1,S11_Kyle Massey __ Lacey Schwimmer,2,7.0,True
11,1,S11_Jennifer Grey __ Derek Hough,2,8.0,True
11,1,S11_Rick Fox __ Cheryl Burke,2,7.0,True
11,1,S11_Kurt Warner __ Anna Trebunskaya,2,5.0,True
11,1,S11_Margaret Cho __ Louis van Amstel,2,5.0,True
11,1,S11_Michael Bolton __ Chelsie Hightower,2,5.0,True
11,1,S11_Brandy __ Maksim Chmerkoskiy,2,8.0,True
11,1,S11_The Situation __ Karina Smirnoff,2,5.0,True
11,1,S11_Audrina Patridge __ Tony Dovolani,2,7.0,True
11,1,S11_Bristol Palin __ Mark Ballas,2,6.0,True
12,1,S12_Ralph Macchio __ Karina Smirnoff,2,8.0,True
12,1,S12_Chelsea Kane __ Mark Ballas,2,7.0,True
12,1,S12_Kirstie Alley __ Maksim Chmerkoskiy,2,7.0,True
12,1,S12_Hines Ward __ Kym Johnson,2,7.0,True
12,1,S12_Sugar Ray Leonard __ Anna Trebunskaya,2,5.0,True
12,1,S12_Chris Jericho __ Cheryl Burke,2,6.0,True
12,1,S12_Petra Nemcova __ Dmitry Chaplin,2,6.0,True
12,1,S12_Mike Catherwood __ Lacey Schwimmer,2,4.0,True
12,1,S12_Romeo __ Chelsie Hightower,2,6.0,True
12,1,S12_Wendy Williams __ Tony Dovolani,2,4.0,True
12,1,S12_Kendra Wilkinson __ Louis van Amstel,2,6.0,True
13,1,S13_Elisabetta Canalis __ Valentin Chmerkovskiy,2,5.0,True
13,1,S13_David Arquette __ Kym Johnson,2,6.0,True
13,1,S13_Ricki Lake __ Derek Hough,2,6.0,True
13,1,S13_J.R. Martinez __ Karina Smirnoff,2,7.0,True
13,1,S13_Metta World Peace (Ron) __ Peta Murgatroyd,2,4.0,True
13,1,S13_Hope Solo __ Maksim Chmerkoskiy,2,7.0,True
13,1,S13_Chynna Phillips __ Tony Dovolani,2,7.0,True
13,1,S13_Kristin Cavallari __ Mark Ballas,2,6.0,True
13,1,S13_Carson Kressley __ Anna Trebunskaya,2,5.0,True
13,1,S13_Chaz Bono __ Lacey Schwimmer,2,5.0,True
13,1,S13_Nancy Grace __ Tristan MacManus,2,5.0,True
13,1,S13_Rob Kardashian __ Cheryl Burke,2,5.0,True
14,1,S14_William Levy __ Cheryl Burke,2,8.0,True
14,1,S14_Jack Wagner __ Anna Trebunskaya,2,7.0,True
14,1,S14_Sherri Sheperd __ Valentin Chmerkovskiy,2,7.0,True
14,1,S14_Jaleel White __ Kym Johnson,2,8.0,True
14,1,S14_Roshon Fegan __ Chelsie Hightower,2,7.0,True
14,1,S14_Melissa Gilbert __ Maksim Chmerkoskiy,2,6.0,True
14,1,S14_Martina Navratilova __ Tony Dovolani,2,6.0,True
14,1,S14_Donald Driver __ Peta Murgatroyd,2,7.0,True
14,1,S14_Gavin DeGraw __ Karina Smirnoff,2,6.0,True
14,1,S14_Gladys Knight __ Tristan MacManus,2,7.0,True
14,1,S14_Katherine Jenkins __ Mark Ballas,2,8.0,True
14,1,S14_Maria Menounos __ Derek Hough,2,7.0,True
15,1,S15_Gilles Marini __ Peta Murgatroyd,2,8.0,True
15,1,S15_Sabrina Bryan __ Louis van Amstel,2,7.5,True
15,1,S15_Kirstie Alley __ Maksim Chmerkoskiy,2,6.0,True
15,1,S15_Kelly Monaco __ Valentin Chmerkovskiy,2,7.0,True
15,1,S15_Apolo Anton Ohno __ Karina Smirnoff,2,7.0,True
15,1,S15_Emmitt Smith __ Cheryl Burke,2,8.5,True
15,1,S15_Shawn Johnson __ Derek Hough,2,6.5,True
15,1,S15_Pamela Anderson __ Tristan MacManus,2,5.5,True
15,1,S15_Helio Castroneves __ Chelsie Hightower,2,7.5,True
15,1,S15_Joey Fatone __ Kym Johnson,2,7.0,True
15,1,S15_Drew Lachey __ Anna Trebunskaya,2,7.0,True
15,1,S15_Bristol Palin __ Mark Ballas,2,6.5,True
15,1,S15_Melissa Rycroft __ Tony Dovolani,2,7.0,True
16,1,S16_Ingo Rademacher __ Kym Johnson,2,6.0,True
16,1,S16_Zendaya __ Valentin Chmerkovskiy,2,8.0,True
16,1,S16_Dorothy Hamill __ Tristan MacManus,2,7.0,True
16,1,S16_Victor Ortiz __ Lindsay Arnold,2,6.0,True
16,1,S16_Alexandra Raisman __ Mark Ballas,2,7.0,True
16,1,S16_Jacoby Jones __ Karina Smirnoff,2,6.0,True
16,1,S16_D. L. Hughley __ Cheryl Burke,2,4.0,True
16,1,S16_Andy Dick __ Sharna Burgess,2,5.0,True
16,1,S16_Wynonna Judd __ Tony Dovolani,2,6.0,True
16,1,S16_Kellie Pickler __ Derek Hough,2,7.0,True
16,1,S16_Lisa Vanderpump __ Gleb Savchenko,2,6.0,True
16,1,S16_Sean Lowe __ Peta Murgatroyd,2,6.0,True
17,1,S17_Valerie Harper __ Tristan MacManus,2,7.0,True
17,1,S17_Brant Daugherty __ Peta Murgatroyd,2,8.0,True
17,1,S17_Elizabeth Berkley Lauren __ Valentin Chmerkovskiy,2,8.0,True
17,1,S17_Leah Remini __ Tony Dovolani,2,7.0,True
17,1,S17_Corbin Bleu __ Karina Smirnoff,2,8.0,True
17,1,S17_Amber Riley __ Derek Hough,2,9.0,True
17,1,S17_Keyshawn Johnson __ Sharna Burgess,2,5.0,True
17,1,S17_Bill Engvall __ Emma Slater,2,6.0,True
17,1,S17_Christina Milian __ Mark Ballas,2,7.0,True
17,1,"S17_Nicole ""Snooki"" Polizzi __ Sasha Farber",2,8.0,True
17,1,S17_Jack Osbourne __ Cheryl Burke,2,8.0,True
17,1,S17_Bill Nye __ Tyne Stecklein,2,4.0,True
18,1,S18_Billy Dee Williams __ Emma Slater,2,5.0,True
18,1,S18_Danica McKellar __ Valentin Chmerkovskiy,2,8.0,True
18,1,S18_James Maslow __ Peta Murgatroyd,2,7.0,True
18,1,S18_Candace Cameron Bure __ Mark Ballas,2,8.0,True
18,1,S18_Sean Avery __ Karina Smirnoff,2,6.0,True
18,1,S18_Diana Nyad __ Henry Byalikov,2,6.0,True
18,1,S18_Charlie White __ Sharna Burgess,2,9.0,True
18,1,S18_Amy Purdy __ Derek Hough,2,8.0,True
18,1,S18_Meryl Davis __ Maksim Chmerkoskiy,2,8.0,True
18,1,S18_Drew Carey __ Cheryl Burke,2,7.0,True
18,1,S18_Cody Simpson __ Witney Carson,2,7.0,True
18,1,S18_NeNe Leakes __ Tony Dovolani,2,7.0,True
19,1,S19_Antonio Sabato Jr. __ Cheryl Burke,2,6.0,True
19,1,S19_Jonathan Bennett __ Allison Holker,2,7.0,True
19,1,S19_Lea Thompson __ Artem Chigvintsev,2,8.0,True
19,1,S19_Janel Parrish __ Valentin Chmerkovskiy,2,7.0,True
19,1,S19_Alfonso Ribeiro __ Witney Carson,2,9.0,True
19,1,S19_Lolo Jones __ Keo Motsepe,2,6.0,True
19,1,S19_Randy Couture __ Karina Smirnoff,2,7.0,True
19,1,S19_Tommy Chong __ Peta Murgatroyd,2,6.0,True
19,1,S19_Betsey Johnson __ Tony Dovolani,2,5.0,True
19,1,S19_Michael Waltrip __ Emma Slater,2,6.0,True
19,1,S19_Tavis Smiley __ Sharna Burgess,2,7.0,True
19,1,S19_Bethany Mota __ Derek Hough,2,8.0,True
19,1,S19_Sadie Robertson __ Mark Ballas,2,8.0,True
20,1,S20_Suzanne Somers __ Tony Dovolani,2,6.0,True
20,1,S20_Willow Shields __ Mark Ballas,2,6.0,True
20,1,S20_Riker Lynch __ Allison Holker,2,7.0,True
20,1,S20_Rumer Willis __ Valentin Chmerkovskiy,2,8.0,True
20,1,S20_Nastia Liukin __ Derek Hough,2,7.0,True
20,1,S20_Michael Sam __ Peta Murgatroyd,2,6.0,True
20,1,S20_Robert Herjavec __ Kym Johnson,2,7.0,True
20,1,S20_Charlotte McKinney __ Keo Motsepe,2,5.0,True
20,1,S20_Noah Galloway __ Sharna Burgess,2,6.0,True
20,1,S20_Redfoo __ Emma Slater,2,5.0,True
20,1,S20_Patti LaBelle __ Artem Chigvintsev,2,6.0,True
20,1,S20_Chris Soules __ Witney Carson,2,6.0,True
21,1,S21_Gary Busey __ Anna Trebunskaya,2,5.0,True
21,1,S21_Alexa PenaVega __ Mark Ballas,2,7.0,True
21,1,S21_Carlos PenaVega __ Witney Carson,2,8.0,True
21,1,S21_Victor Espinoza __ Karina Smirnoff,2,5.0,True
21,1,S21_Alek Skarlatos __ Lindsay Arnold,2,7.0,True
21,1,S21_Chaka Khan __ Keo Motsepe,2,4.0,True
21,1,S21_Andy Grammer __ Allison Holker,2,7.0,True
21,1,S21_Tamar Braxton __ Valentin Chmerkovskiy,2,7.0,True
21,1,S21_Nick Carter __ Sharna Burgess,2,8.0,True
21,1,S21_Hayes Grier __ Emma Slater,2,7.0,True
21,1,S21_Bindi Irwin __ Derek Hough,2,8.0,True
21,1,S21_Kim Zolciak-Biermann __ Tony Dovolani,2,4.0,True
21,1,S21_Paula Deen __ Louis van Amstel,2,5.0,True
22,1,S22_Mischa Barton __ Artem Chigvintsev,2,5.0,True
22,1,S22_Kim Fields __ Sasha Farber,2,6.0,True
22,1,S22_Jodie Sweetin __ Keo Motsepe,2,6.0,True
22,1,S22_Doug Flutie __ Karina Smirnoff,2,5.0,True
22,1,S22_Von Miller __ Witney Carson,2,6.0,True
22,1,S22_Antonio Brown __ Sharna Burgess,2,6.0,True
22,1,S22_Paige VanZant __ Mark Ballas,2,7.0,True
22,1,S22_Geraldo Rivera __ Edyta Sliwinska,2,4.0,True
22,1,S22_Nyle DiMarco __ Peta Murgatroyd,2,7.0,True
22,1,S22_Ginger Zee __ Valentin Chmerkovskiy,2,7.0,True
22,1,S22_Wanya Morris __ Lindsay Arnold,2,7.0,True
22,1,S22_Marla Maples __ Tony Dovolani,2,7.0,True
23,1,S23_Jake T. Austin __ Jenna Johnson,2,6.0,True
23,1,S23_Maureen McCormick __ Artem Chigvintsev,2,5.0,True
23,1,S23_Marilu Henner __ Derek Hough,2,7.0,True
23,1,S23_Ryan Lochte __ Cheryl Burke,2,6.0,True
23,1,S23_Calvin Johnson Jr. __ Lindsay Arnold,2,6.0,True
23,1,S23_Laurie Hernandez __ Valentin Chmerkovskiy,2,8.0,True
23,1,S23_Amber Rose __ Maksim Chmerkoskiy,2,6.0,True
23,1,S23_Rick Perry __ Emma Slater,2,5.0,True
23,1,S23_James Hinchcliffe __ Sharna Burgess,2,8.0,True
23,1,S23_Babyface __ Allison Holker,2,6.0,True
23,1,S23_Vanilla Ice __ Witney Carson,2,5.0,True
23,1,S23_Jana Kramer __ Gleb Savchenko,2,6.0,True
23,1,S23_Terra Jole __ Sasha Farber,2,6.0,True
24,1,S24_Charo __ Keo Motsepe,2,5.0,True
24,1,S24_Mr. T __ Kym Herjavec,2,5.0,True
24,1,S24_Heather Morris __ Maksim Chmerkoskiy,2,7.0,True
24,1,S24_Nancy Kerrigan __ Artem Chigvintsev,2,7.0,True
24,1,S24_Bonner Bolton __ Sharna Burgess,2,5.0,True
24,1,S24_Simone Biles __ Sasha Farber,2,8.0,True
24,1,S24_David Ross __ Lindsay Arnold,2,7.0,True
24,1,S24_Rashad Jennings __ Emma Slater,2,7.0,True
24,1,S24_Chris Kattan __ Witney Carson,2,4.0,True
24,1,S24_Erika Jayne __ Gleb Savchenko,2,6.0,True
24,1,S24_Normani __ Valentin Chmerkovskiy,2,6.0,True
24,1,S24_Nick Viall __ Peta Murgatroyd,2,6.0,True
25,1,S25_Sasha Pieterse __ Gleb Savchenko,2,6.0,True
25,1,S25_Frankie Muniz __ Witney Carson,2,6.0,True
25,1,S25_Jordan Fisher __ Lindsay Arnold,2,7.0,True
25,1,S25_Derek Fisher __ Sharna Burgess,2,6.0,True
25,1,S25_Nikki Bella __ Artem Chigvintsev,2,7.0,True
25,1,S25_Terrell Owens __ Cheryl Burke,2,5.0,True
25,1,S25_Victoria Arlen __ Valentin Chmerkovskiy,2,6.0,True
25,1,S25_Barbara Corcoran __ Keo Motsepe,2,4.0,True
25,1,S25_Lindsey Stirling __ Mark Ballas,2,8.0,True
25,1,S25_Debbie Gibson __ Alan Bersten,2,5.0,True
25,1,S25_Nick Lachey __ Peta Murgatroyd,2,6.0,True
25,1,S25_Drew Scott __ Emma Slater,2,5.0,True
25,1,S25_Vanessa Lachey __ Maksim Chmerkoskiy,2,7.0,True
26,1,S26_Jamie Anderson __ Artem Chigvintsev,2,7.0,True
26,1,S26_Johnny Damon __ Emma Slater,2,6.0,True
26,1,S26_Kareem Abdul-Jabbar __ Lindsay Arnold,2,5.0,True
26,1,S26_Arike Ogunbowale __ Gleb Savchenko,2,6.0,True
26,1,S26_Jennie Finch Daigle __ Keo Motsepe,2,7.0,True
26,1,S26_Chris Mazdzer __ Witney Carson,2,7.0,True
26,1,S26_Mirai Nagasu __ Alan Bersten,2,8.0,True
26,1,S26_Tonya Harding __ Sasha Farber,2,8.0,True
26,1,S26_Josh Norman __ Sharna Burgess,2,8.0,True
26,1,S26_Adam Rippon __ Jenna Johnson,2,8.0,True
27,1,S27_Juan Pablo Di Pace __ Cheryl Burke,2,7.0,True
27,1,S27_Evanna Lynch __ Keo Motsepe,2,5.0,True
27,1,S27_Nancy McKeon __ Valentin Chmerkovskiy,2,6.5,True
27,1,S27_John Schneider __ Emma Slater,2,5.0,True
27,1,S27_Milo Manheim __ Witney Carson,2,6.0,True
27,1,S27_Danelle Umstead __ Artem Chigvintsev,2,6.0,True
27,1,S27_Mary Lou Retton __ Sasha Farber,2,7.0,True
27,1,S27_DeMarcus Ware __ Lindsay Arnold,2,7.0,True
27,1,S27_Nikki Glaser __ Gleb Savchenko,2,5.5,True
27,1,S27_Bobby Bones __ Sharna Burgess,2,6.0,True
27,1,S27_Tinashe __ Brandon Armstrong,2,7.0,True
27,1,S27_Alexis Ren __ Alan Bersten,2,7.5,True
27,1,S27_Joe Amabile __ Jenna Johnson,2,4.0,True
28,1,S28_Kate Flannery __ Pasha Pashkov,2,5.0,True
28,1,S28_James Van Der Beek __ Emma Slater,2,7.0,True
28,1,S28_Kel Mitchell __ Witney Carson,2,5.0,True
28,1,S28_Ray Lewis __ Cheryl Burke,2,5.0,True
28,1,S28_Lamar Odom __ Peta Murgatroyd,2,3.0,True
28,1,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,2,6.0,True
28,1,S28_Sean Spicer __ Lindsay Arnold,2,4.0,True
28,1,S28_Mary Wilson __ Brandon Armstrong,2,5.0,True
28,1,S28_Lauren Alaina __ Gleb Savchenko,2,6.0,True
28,1,S28_Ally Brooke __ Sasha Farber,2,5.0,True
28,1,S28_Karamo Brown __ Jenna Johnson,2,5.0,True
28,1,S28_Hannah Brown __ Alan Bersten,2,7.0,True
29,1,S29_Anne Heche __ Keo Motsepe,2,6.0,True
29,1,S29_Jesse Metcalfe __ Sharna Burgess,2,6.0,True
29,1,S29_Chrishell Stause __ Gleb Savchenko,2,5.0,True
29,1,S29_Skai Jackson __ Alan Bersten,2,7.0,True
29,1,S29_Justina Machado __ Sasha Farber,2,7.0,True
29,1,S29_Charles Oakley __ Emma Slater,2,4.0,True
29,1,S29_Veron Davis __ Peta Murgatroyd,2,6.0,True
29,1,S29_Johnny Weir __ Britt Stewart,2,6.0,True
29,1,S29_Nev Schulman __ Jenna Johnson,2,7.0,True
29,1,S29_AJ McLean __ Cheryl Burke,2,6.0,True
29,1,S29_Nelly __ Daniella Karagach,2,5.0,True
29,1,S29_Kaitlyn Bristowe __ Artem Chigvintsev,2,7.0,True
29,1,S29_Carole Baskin __ Pasha Pashkov,2,4.0,True
29,1,S29_Monica Aldama __ Valentin Chmerkovskiy,2,7.0,True
29,1,S29_Jeannie Mai __ Brandon Armstrong,2,6.0,True
30,1,S30_Martin Kove __ Britt Stewart,2,3.0,True
30,1,S30_Brian Austin Green __ Sharna Burgess,2,6.0,True
30,1,S30_Melora Hardin __ Artem Chigvintsev,2,6.0,True
30,1,S30_Matt James __ Lindsay Arnold,2,6.0,True
30,1,"S30_Mike ""The Miz"" Mizanin __ Witney Carson",2,6.0,True
30,1,S30_Suni Lee __ Sasha Farber,2,7.0,True
30,1,S30_Iman Shumpert __ Daniella Karagach,2,4.0,True
30,1,S30_Cody Rigsby __ Cheryl Burke,2,6.0,True
30,1,S30_Melanie C __ Gleb Savchenko,2,7.0,True
30,1,S30_Jimmie Allen __ Emma Slater,2,5.0,True
30,1,S30_Olivia Jade __ Valentin Chmerkovskiy,2,6.0,True
30,1,S30_JoJo Siwa __ Jenna Johnson,2,7.0,True
30,1,S30_Christine Chiu __ Pasha Pashkov,2,7.0,True
30,1,S30_Kenya Moore __ Brandon Armstrong,2,6.0,True
30,1,S30_Amanda Kloots __ Alan Bersten,2,7.0,True
31,1,S31_Jason Lewis __ Peta Murgatroyd,2,4.0,True
31,1,S31_Cheryl Ladd __ Louis van Amstel,2,5.0,True
31,1,S31_Selma Blair __ Sasha Farber,2,7.0,True
31,1,S31_Joseph Baena __ Daniella Karagach,2,5.0,True
31,1,S31_Trevor Donovan __ Emma Slater,2,5.0,True
31,1,S31_Daniel Durant __ Britt Stewart,2,6.0,True
31,1,S31_Wayne Brady __ Witney Carson,2,7.0,True
31,1,S31_Sam Champion __ Cheryl Burke,2,5.0,True
31,1,S31_Jessie James Decker __ Alan Bersten,2,5.0,True
31,1,S31_Jordin Sparks __ Brandon Armstrong,2,6.0,True
31,1,S31_Heidi D'Amelio __ Artem Chigvintsev,2,6.0,True
31,1,S31_Charli D'Amelio __ Mark Ballas,2,8.0,True
31,1,S31_Teresa Giudice __ Pasha Pashkov,2,5.0,True
31,1,S31_Vinny Guadagnino __ Koko Iwasaki,2,4.0,True
31,1,S31_Shangela __ Gleb Savchenko,2,7.0,True
31,1,S31_Gabby Windey __ Valentin Chmerkovskiy,2,7.0,True
32,1,S32_Jamie Lynn Spears __ Alan Bersten,2,5.0,True
32,1,S32_Mira Sorvino __ Gleb Savchenko,2,5.0,True
32,1,S32_Barry Williams __ Peta Murgatroyd,2,5.0,True
32,1,S32_Alyson Hannigan __ Sasha Farber,2,4.0,True
32,1,S32_Xochitl Gomez __ Valentin Chmerkovskiy,2,6.0,True
32,1,S32_Adrian Peterson __ Britt Stewart,2,6.0,True
32,1,S32_Matt Walsh __ Koko Iwasaki,2,4.0,True
32,1,S32_Tyson Beckford __ Jenna Johnson,2,4.0,True
32,1,S32_Jason Mraz __ Daniella Karagach,2,7.0,True
32,1,S32_Lele Pons __ Brandon Armstrong,2,7.0,True
32,1,S32_Harry Jowsey __ Rylee Arnold,2,4.0,True
32,1,S32_Mauricio Umansky __ Emma Slater,2,5.0,True
32,1,S32_Charity Lawson __ Artem Chigvintsev,2,7.0,True
